dataset,n_train,method,tuning_budget,n_seeds,n_ok,statuses,metric_tstr_auroc_mean_mean,metric_tstr_acc_mean_mean,metric_tstr_f1_mean_mean,metric_trtr_auroc_mean_mean,metric_trtr_acc_mean_mean,metric_trtr_f1_mean_mean,metric_majority_auroc_mean,metric_c2st_auc_mean,metric_ks_mean_mean,metric_tvd_mean_mean,metric_corr_dist_mean,metric_dcr_median_mean,metric_dcr_rate_mean,metric_nndr_median_mean,metric_mia_auc_mean,lr_tstr_auroc_mean,lr_tstr_acc_mean,lr_tstr_f1_mean,lr_trtr_auroc_mean,lr_trtr_acc_mean,lr_trtr_f1_mean,rf_tstr_auroc_mean,rf_tstr_acc_mean,rf_tstr_f1_mean,rf_trtr_auroc_mean,rf_trtr_acc_mean,rf_trtr_f1_mean,xgb_tstr_auroc_mean,xgb_tstr_acc_mean,xgb_tstr_f1_mean,xgb_trtr_auroc_mean,xgb_trtr_acc_mean,xgb_trtr_f1_mean,metric_tstr_auroc_mean_std,metric_tstr_acc_mean_std,metric_tstr_f1_mean_std,metric_trtr_auroc_mean_std,metric_trtr_acc_mean_std,metric_trtr_f1_mean_std,metric_majority_auroc_std,metric_c2st_auc_std,metric_ks_mean_std,metric_tvd_mean_std,metric_corr_dist_std,metric_dcr_median_std,metric_dcr_rate_std,metric_nndr_median_std,metric_mia_auc_std,lr_tstr_auroc_std,lr_tstr_acc_std,lr_tstr_f1_std,lr_trtr_auroc_std,lr_trtr_acc_std,lr_trtr_f1_std,rf_tstr_auroc_std,rf_tstr_acc_std,rf_tstr_f1_std,rf_trtr_auroc_std,rf_trtr_acc_std,rf_trtr_f1_std,xgb_tstr_auroc_std,xgb_tstr_acc_std,xgb_tstr_f1_std,xgb_trtr_auroc_std,xgb_trtr_acc_std,xgb_trtr_f1_std,cost_fit_seconds_mean,cost_sample_seconds_mean,cost_peak_rss_mb_mean,cost_eval_seconds_mean,cost_total_seconds_mean
adult,5000,real_subsample,0,5,5,ok,0.9049042400074286,0.8505962434106147,0.6638673411821245,0.905194198255642,0.850964737192282,0.6647167447815387,0.5,0.4976563560000001,0.01087333333333333,0.013822222222222218,0.2725041262406383,0.0,0.99964,0.0,0.9998145919999999,0.9025631693526753,0.8468601259020421,0.6487153238880933,0.9025631693526753,0.8468601259020421,0.6487153238880933,0.8974310012174739,0.8466144633809304,0.6591090164352867,0.8979925868223931,0.8467065868263474,0.6601732985369629,0.9147185494521368,0.8583141409488715,0.6837776832229936,0.9150268385918574,0.8593274988484569,0.6852616119195598,0.0009461709614356983,0.001555054323339559,0.0038913616833880717,0.0009174360216989173,0.0006130891320287532,0.000951255013445665,0.0,0.00847327100885363,0.0013098770086453807,0.0012275640839674769,0.011705727339130794,0.0,0.0001673320053068481,0.0,0.00012933626142736762,0.00048723958651538627,0.0010725778717379172,0.003844258724805336,0.00048723958651538627,0.0010725778717379172,0.003844258724805336,0.0017636475152870389,0.0007201621003874657,0.0017675552708315964,0.002039209994144436,0.0014630590203680667,0.0027752312615045905,0.001348817549064173,0.0041983883877080444,0.009996318425187419,0.0009740434903612194,0.0010932585978146877,0.001927124487429679,0.0005185249960049987,0.008500216592801734,401.59375,5.428238191606942,7.2677255332062485
adult,5000,smote,0,5,5,ok,0.893253582777904,0.8406366753672142,0.6422571233336176,0.905194198255642,0.850964737192282,0.6647167447815387,0.5,0.9489934439999999,0.036219999999999995,0.040577777777777775,0.5738378260768462,0.3549390371555625,0.8797599999999999,0.4760320708192431,0.693564516,0.8946039340913312,0.842898817749117,0.6421226513287394,0.9025631693526753,0.8468601259020421,0.6487153238880933,0.8879524643527785,0.8376477813603562,0.6385129624847592,0.8979925868223931,0.8467065868263474,0.6601732985369629,0.8972043498896021,0.8413634269921696,0.6461357561873544,0.9150268385918574,0.8593274988484569,0.6852616119195598,0.002246197864408688,0.0022549286700178097,0.006915351344353551,0.0009174360216989173,0.0006130891320287532,0.000951255013445665,0.0,0.005376432868499354,0.0016447897535348823,0.0018703006954385788,0.018212807177208086,0.01421594494238341,0.006129274019000936,0.004458582726594053,0.0020813215757974532,0.0019272830187399908,0.0023522066130536533,0.005487578459828159,0.00048723958651538627,0.0010725778717379172,0.003844258724805336,0.0034365882652253386,0.003919910036385874,0.011777639454864734,0.002039209994144436,0.0014630590203680667,0.0027752312615045905,0.00214084173955189,0.0017653655583362911,0.005406699778903497,0.0009740434903612194,0.0010932585978146877,0.001927124487429679,0.05378855839953758,0.22470977479824797,426.015625,5.525901783601148,7.64970422500628
adult,5000,smote,20,5,5,ok,0.8948815327445437,0.8419161676646707,0.6470466264734224,0.905194198255642,0.850964737192282,0.6647167447815387,0.5,0.9461613799999998,0.03493333333333334,0.031164444444444446,0.5034265838881182,0.30502731261196736,0.91468,0.39202041522656045,0.7234149679999999,0.8960505612760776,0.8443113772455091,0.6474916076206517,0.9025631693526753,0.8468601259020421,0.6487153238880933,0.8898702693918821,0.8382005220328572,0.6405482953420155,0.8979925868223931,0.8467065868263474,0.6601732985369629,0.8987237675656715,0.8432366037156456,0.6530999764576,0.9150268385918574,0.8593274988484569,0.6852616119195598,0.002217399035887631,0.0027104467181436435,0.007699853958179368,0.0009174360216989173,0.0006130891320287532,0.000951255013445665,0.0,0.003923919187929271,0.0013715360407627298,0.001615098513985001,0.04314766961469545,0.012966338960598374,0.0036622397518458077,0.012460995378302678,0.0024987159187310603,0.0017322160250662292,0.0011540992152904315,0.00396896368172519,0.00048723958651538627,0.0010725778717379172,0.003844258724805336,0.0025888333751397765,0.003766248117201336,0.0109132089695071,0.002039209994144436,0.0014630590203680667,0.0027752312615045905,0.0034312963992349445,0.004172479116137297,0.00942400426042462,0.0009740434903612194,0.0010932585978146877,0.001927124487429679,0.05544982500141486,0.2168229416012764,427.16875,5.831224825198296,7.950813591806218
adult,5000,tabddpm,0,5,5,ok,0.8789017242387349,0.8265417882184349,0.5719510525147069,0.905194198255642,0.850964737192282,0.6647167447815387,0.5,0.702193896,0.04921333333333335,0.03456444444444444,2.4068226424453814,1.4508870336264776,0.55092,0.9019492558843221,0.520489568,0.8809484430779388,0.8282204821126976,0.5663978355881556,0.9025631693526753,0.8468601259020421,0.6487153238880933,0.8744089964094839,0.8220482112697681,0.5630449867436059,0.8979925868223931,0.8467065868263474,0.6601732985369629,0.8813477332287819,0.8293566712728389,0.5864103352123594,0.9150268385918574,0.8593274988484569,0.6852616119195598,0.004716344978065982,0.005299804751496013,0.03921979433484376,0.0009174360216989173,0.0006130891320287532,0.000951255013445665,0.0,0.017530440845383213,0.018301936752401077,0.009565648416580533,1.060038631493423,0.018643865684168988,0.0150582867551392,0.0047184600903684756,0.004500889680820902,0.005111642014689499,0.0054828715788523275,0.042747701259965215,0.00048723958651538627,0.0010725778717379172,0.003844258724805336,0.006127098724766813,0.005915739244375407,0.04003380349270141,0.002039209994144436,0.0014630590203680667,0.0027752312615045905,0.004431024496611009,0.004974760828814712,0.035959096796204,0.0009740434903612194,0.0010932585978146877,0.001927124487429679,177.98663174179964,28.798316600208636,574.909375,6.170950191601878,214.95432332459603
adult,5000,tabddpm,20,5,5,ok,0.8803480848861284,0.8295306822252929,0.5932990624532218,0.905194198255642,0.850964737192282,0.6647167447815387,0.5,0.705008004,0.06478666666666666,0.03598666666666666,2.1796187847856086,1.4701962945673681,0.53876,0.9088155217736362,0.51501848,0.8812307319287674,0.8300936588361738,0.5775592622473112,0.9025631693526753,0.8468601259020421,0.6487153238880933,0.8756916128433174,0.8257024412713034,0.5896216580652086,0.8979925868223931,0.8467065868263474,0.6601732985369629,0.8841219098863004,0.8327959465684016,0.6127162670471457,0.9150268385918574,0.8593274988484569,0.6852616119195598,0.004190234971610749,0.0047787144583104416,0.030122751569414637,0.0009174360216989173,0.0006130891320287532,0.000951255013445665,0.0,0.01656577671797133,0.02657267393394952,0.011172989917819834,0.7235455088335268,0.020376939214420534,0.033157020372765716,0.010531608211680043,0.005234449269044436,0.006015930440706652,0.005982706777195991,0.04146293916123891,0.00048723958651538627,0.0010725778717379172,0.003844258724805336,0.005338122652394363,0.004646174628508476,0.028452306915612218,0.002039209994144436,0.0014630590203680667,0.0027752312615045905,0.0023458839261822997,0.004602332193250955,0.022781850048527574,0.0009740434903612194,0.0010932585978146877,0.001927124487429679,189.2392033334123,29.765685891604516,578.353125,5.440198758419138,226.7515057168086
adult,5000,tvae,0,5,5,ok,0.872184196226519,0.8201545626695326,0.6126873349162439,0.905194198255642,0.850964737192282,0.6647167447815387,0.5,0.9759124960000001,0.20103333333333334,0.09198666666666666,1.2739912391081067,0.8222526397892697,0.516,0.8462944390220695,0.509526048,0.8711207594766925,0.8155688622754491,0.6271648690321625,0.9025631693526753,0.8468601259020421,0.6487153238880933,0.8717996688058438,0.8230308613542145,0.6036221500611545,0.8979925868223931,0.8467065868263474,0.6601732985369629,0.8736321603970202,0.8218639643789345,0.6072749856554148,0.9150268385918574,0.8593274988484569,0.6852616119195598,0.006614859489010651,0.005321949737592361,0.01887008189861425,0.0009174360216989173,0.0006130891320287532,0.000951255013445665,0.0,0.0037362908746616298,0.024840916068275567,0.006185698359727129,0.07533361517515781,0.09010275662916349,0.014365931922433697,0.012745719099118686,0.002692523195688349,0.004752454119596036,0.008496414626570614,0.01638715134706093,0.00048723958651538627,0.0010725778717379172,0.003844258724805336,0.00716080658306153,0.006451016941530404,0.022347471514448197,0.002039209994144436,0.0014630590203680667,0.0027752312615045905,0.011338137106874594,0.007488395232563988,0.02166721702249036,0.0009740434903612194,0.0010932585978146877,0.001927124487429679,12.080810899991775,0.04557975000352599,512.26875,6.042529058404034,20.686437433003448
adult,5000,tvae,20,5,5,ok,0.8878199479994222,0.8345974717232203,0.6297361326115805,0.905194198255642,0.850964737192282,0.6647167447815387,0.5,0.8978185639999999,0.11888000000000001,0.043533333333333334,0.5788346272290694,1.452416558390261,0.54748,0.8995517387389684,0.521669636,0.889376612121087,0.8366037156456319,0.6380987806190955,0.9025631693526753,0.8468601259020421,0.6487153238880933,0.8851750247621799,0.8331644403500691,0.6218685571606966,0.8979925868223931,0.8467065868263474,0.6601732985369629,0.8889082071149996,0.8340242591739597,0.6292410600549493,0.9150268385918574,0.8593274988484569,0.6852616119195598,0.006702774010778722,0.004464881825817326,0.022146898493617433,0.0009174360216989173,0.0006130891320287532,0.000951255013445665,0.0,0.011887633778825759,0.010653888179126585,0.0019612920911140867,0.08978523688861077,0.015911785892618,0.009111092140901668,0.004799315660824771,0.0062964072437764074,0.009112865482390965,0.007707141629292998,0.026373252591047655,0.00048723958651538627,0.0010725778717379172,0.003844258724805336,0.006266773422949784,0.005662865814674145,0.022118795687273894,0.002039209994144436,0.0014630590203680667,0.0027752312615045905,0.005275717689731282,0.003266090493809711,0.022965533985225977,0.0009740434903612194,0.0010932585978146877,0.001927124487429679,34.22074176640017,0.05018948338693008,524.103125,7.00912020818796,44.11736700839829
adult,5000,ucsmote,0,5,5,ok,0.8945844983595055,0.8410665847791596,0.6386570660845637,0.905194198255642,0.850964737192282,0.6647167447815387,0.5,0.9480359360000001,0.035673333333333335,0.040884444444444445,0.5693551056383576,0.35273820253362825,0.88276,0.46970367349284725,0.697196152,0.8962741431253999,0.8430523568248119,0.6397279203233669,0.9025631693526753,0.8468601259020421,0.6487153238880933,0.8892652081054869,0.8379548595117458,0.6321352932014853,0.8979925868223931,0.8467065868263474,0.6601732985369629,0.8982141438476301,0.8421925380009213,0.6441079847288391,0.9150268385918574,0.8593274988484569,0.6852616119195598,0.0009674963215510015,0.0015403301819819388,0.005412131252987333,0.0009174360216989173,0.0006130891320287532,0.000951255013445665,0.0,0.0015282958569204118,0.0019521213532405677,0.00322537776522302,0.047737409880289156,0.015112346563916268,0.0006066300355241414,0.011623424815880697,0.0021204916085002354,0.0011945255591975096,0.000936462501580016,0.0029806499655394914,0.00048723958651538627,0.0010725778717379172,0.003844258724805336,0.001955757977933539,0.004071826181612739,0.010345942883692043,0.002039209994144436,0.0014630590203680667,0.0027752312615045905,0.001898729501533454,0.0030503697469201354,0.010240200968820836,0.0009740434903612194,0.0010932585978146877,0.001927124487429679,0.06033088360563852,0.26170213320292535,428.690625,5.596357466606423,7.76715565819759
adult,5000,ucsmote,20,5,5,ok,0.8949755258524037,0.8407697425661498,0.6393960321946798,0.905194198255642,0.850964737192282,0.6647167447815387,0.5,0.9460156239999999,0.034820000000000004,0.03988,0.5491358895796956,0.3367980749194477,0.88924,0.450762638406281,0.702622512,0.8969194300571595,0.8420389989252264,0.6367416152399545,0.9025631693526753,0.8468601259020421,0.6487153238880933,0.8891109732568457,0.8380776907723015,0.6330518701587691,0.8979925868223931,0.8467065868263474,0.6601732985369629,0.8988961742432059,0.8421925380009213,0.6483946111853157,0.9150268385918574,0.8593274988484569,0.6852616119195598,0.0011752236000699475,0.002778449267999119,0.010201257983076374,0.0009174360216989173,0.0006130891320287532,0.000951255013445665,0.0,0.0030954902200910923,0.001784594569580954,0.003773808372139427,0.03127960109375262,0.01593004300925483,0.003468140712254903,0.013081495715956131,0.0016542642800108885,0.0015799783504775356,0.0010769647116075603,0.005145271350653779,0.00048723958651538627,0.0010725778717379172,0.003844258724805336,0.0025090101994681142,0.0053304822325375666,0.01627524140295798,0.002039209994144436,0.0014630590203680667,0.0027752312615045905,0.0026694660246287935,0.003915095898817121,0.013551847483174584,0.0009740434903612194,0.0010932585978146877,0.001927124487429679,0.061745149793569,0.24952457499457523,430.3875,5.924361283425242,8.085028758377302
adult,10000,copula,0,5,5,ok,0.7916631715881499,0.7686780285582681,0.1052559979163921,0.9090025355440456,0.8544040124878448,0.6716605148312778,0.5,0.9992064547827422,0.3128249101796407,0.014219919136086803,2.4577202467074795,2.713945426549349,0.586,0.969709919401169,0.5011209058805466,0.827329140958709,0.7730078304928604,0.14682355547168488,0.9043034089267659,0.8474742822048211,0.6501537418443142,0.771568000557149,0.7651159220021496,0.06142143880556021,0.9009408596603455,0.8491632120374636,0.6643487323964005,0.7760923732485916,0.7679103331797943,0.1075229994719312,0.9217633380450259,0.8665745432212498,0.7004790702531186,0.03344453608167743,0.005407443867818894,0.05353996986088186,0.0005731931169707383,0.0013060351426571809,0.0029532233256547038,0.0,0.00018178943360485427,0.03260669743464524,0.0009459799118863964,0.14782254323945337,0.2582998114041033,0.02617756673184122,0.0017275228180061197,0.0031714147460224352,0.024663123141084157,0.006004339856081125,0.05839920365129231,0.00032729041514797166,0.0018088962352247107,0.005786154254788866,0.04511060785440202,0.0041218879611631095,0.04112917129177207,0.0006791746384877948,0.0020984921926325783,0.003485065371203353,0.03743487617875771,0.0066160912365556025,0.06818635564427117,0.0014698568509256247,0.0019811896054911593,0.004708066805336155,0.983243374992162,0.1343363920110278,418.471875,8.007538183196449,10.988467083207798
adult,10000,ctgan,20,5,5,ok,0.8780561903730147,0.8282307180510774,0.6180740168430164,0.9090025355440456,0.8544040124878448,0.6716605148312778,0.5,0.9637975817595578,0.17184594093863553,0.08030319873074364,1.0713912910746641,1.7760719690241893,0.60778,0.9524411306840846,0.5045560693996622,0.8781035265471203,0.8283740211883923,0.6221858702031644,0.9043034089267659,0.8474742822048211,0.6501537418443142,0.8772869420771343,0.828681099339782,0.617498455042802,0.9009408596603455,0.8491632120374636,0.6643487323964005,0.8787781024947897,0.8276370336250576,0.614537725283083,0.9217633380450259,0.8665745432212498,0.7004790702531186,0.0036837658902215634,0.0030404355538302054,0.021982270777130178,0.0005731931169707383,0.0013060351426571809,0.0029532233256547038,0.0,0.01352211587714207,0.0392316917599344,0.011258810632722273,0.06803933689308872,0.04609790381372503,0.008374783579293275,0.0014605353140585127,0.0036666690558834754,0.005904165908505272,0.006627483567397612,0.01945786237222471,0.00032729041514797166,0.0018088962352247107,0.005786154254788866,0.005086472499291386,0.004227764735126204,0.024082009748509364,0.0006791746384877948,0.0020984921926325783,0.003485065371203353,0.005449195570154045,0.0025842957245412065,0.027859793435020038,0.0014698568509256247,0.0019811896054911593,0.004708066805336155,161.47633675818798,0.1115503418026492,545.290625,7.037199857807718,171.384905083396
adult,10000,marginals,0,5,5,ok,0.5103243458657477,0.7576027432314858,0.0109982661409992,0.9090025355440456,0.8544040124878448,0.6716605148312778,0.5,0.986172861968371,0.011705643072828693,0.013111748127676275,3.152286713633207,2.114636026035626,0.6037600000000001,0.9707418225331585,0.4990961446338093,0.524257469924269,0.7591586058651927,0.00025477707006369424,0.9043034089267659,0.8474742822048211,0.6501537418443142,0.4975948314108252,0.757653922923384,0.006786834517999732,0.9009408596603455,0.8491632120374636,0.6643487323964005,0.5091207362621489,0.7559957009058806,0.025953186834934173,0.9217633380450259,0.8665745432212498,0.7004790702531186,0.04845271284787953,0.0005433249205011143,0.003474163789835149,0.0005731931169707383,0.0013060351426571809,0.0029532233256547038,0.0,0.0012088418567683236,0.0017378454736653509,0.0013871998648451222,0.01733658064047156,0.004254189450466595,0.004655426940679018,0.0004790762671543023,0.0013349876245726264,0.07999412353316211,0.00020599428627360558,0.000569698847770647,0.00032729041514797166,0.0018088962352247107,0.005786154254788866,0.031850194761736984,0.0009563894673666674,0.0043955199198091165,0.0006791746384877948,0.0020984921926325783,0.003485065371203353,0.04430715497816745,0.0014822684951508933,0.006965339688459976,0.0014698568509256247,0.0019811896054911593,0.004708066805336155,0.0009893913986161352,0.0149158334126696,402.653125,7.3597299415967425,9.252504358394072
adult,10000,real_subsample,0,5,5,ok,0.9086512307147329,0.8540866983980756,0.670994746102844,0.9090025355440456,0.8544040124878448,0.6716605148312778,0.5,0.4950542023645017,0.009217341726802811,0.011276504427043353,0.21872097897612292,0.0,0.9995200000000001,0.0,0.9996407799785045,0.9043034089267659,0.8474742822048211,0.6501537418443142,0.9043034089267659,0.8474742822048211,0.6501537418443142,0.9004331188997338,0.8491632120374636,0.6641074409194645,0.9009408596603455,0.8491632120374636,0.6643487323964005,0.9212171643176988,0.8656226009519422,0.6987230555447536,0.9217633380450259,0.8665745432212498,0.7004790702531186,0.0007184163019069351,0.0011997244659124192,0.003719606166286184,0.0005731931169707383,0.0013060351426571809,0.0029532233256547038,0.0,0.0026204484683999465,0.0009579494742827443,0.000814553272451581,0.007938284818847282,0.0,0.00013038404810406914,0.0,0.0001052526719984747,0.00032729041514797166,0.0018088962352247107,0.005786154254788866,0.00032729041514797166,0.0018088962352247107,0.005786154254788866,0.0011804670704622215,0.0008926419071855218,0.002393775100091698,0.0006791746384877948,0.0020984921926325783,0.003485065371203353,0.001511191387472586,0.002736702123908405,0.006972596621536282,0.0014698568509256247,0.0019811896054911593,0.004708066805336155,0.0005551915965043008,0.01423670839285478,402.965625,3.6336395751917734,5.472014333179686
adult,10000,smote,20,5,5,ok,0.8977045932124114,0.8437893443881468,0.648515949812907,0.9090025355440456,0.8544040124878448,0.6716605148312778,0.5,0.9500663902963303,0.032122670044526326,0.026101389699234014,0.38228268343892496,0.24640148936662248,0.93934,0.38716652663343093,0.7170280945800707,0.8983403148923876,0.8442499616152311,0.6433412107280163,0.9043034089267659,0.8474742822048211,0.6501537418443142,0.8918722658426365,0.839735912789805,0.6445372259259766,0.9009408596603455,0.8491632120374636,0.6643487323964005,0.90290119890221,0.8473821587594041,0.6576694127847283,0.9217633380450259,0.8665745432212498,0.7004790702531186,0.001953801210644875,0.0025498583359948694,0.005933956568699273,0.0005731931169707383,0.0013060351426571809,0.0029532233256547038,0.0,0.0020983312132268725,0.0019829328917394928,0.002520645332336051,0.021628385580554202,0.003425929213138033,0.001985698869415958,0.011374386746482291,0.0018155304154442344,0.0015094725671563527,0.0011972110357511576,0.005080005244989499,0.00032729041514797166,0.0018088962352247107,0.005786154254788866,0.0018632339583838915,0.004705415337786678,0.008132329983838565,0.0006791746384877948,0.0020984921926325783,0.003485065371203353,0.003067149740652794,0.00330198267581859,0.009085913771639153,0.0014698568509256247,0.0019811896054911593,0.004708066805336155,0.10486106680473313,0.42506437478587034,450.459375,6.785039541404695,9.164229349780362
adult,10000,tabddpm,20,5,5,ok,0.887758270396126,0.8342085060647936,0.610659794627926,0.9090025355440456,0.8544040124878448,0.6716605148312778,0.5,0.6488641225241824,0.036197048467168216,0.02303791084497672,1.714603061064801,1.3385006170402096,0.6148,0.8961505088094743,0.5081944050360817,0.8871276645137327,0.8327652387532627,0.5896686242323816,0.9043034089267659,0.8474742822048211,0.6501537418443142,0.8836106611502033,0.8317825886688162,0.6115269374470262,0.9009408596603455,0.8491632120374636,0.6643487323964005,0.8925364855244423,0.8380776907723015,0.6307838222043701,0.9217633380450259,0.8665745432212498,0.7004790702531186,0.002393521756479002,0.0007004329301243254,0.008947744723093606,0.0005731931169707383,0.0013060351426571809,0.0029532233256547038,0.0,0.019445988202328155,0.012492771670256975,0.005667483421501361,0.6382879944456116,0.06837469410924821,0.014791044587857885,0.006004174903829494,0.0029400195733544922,0.0011348788861963715,0.0028855544199805714,0.016959346918287408,0.00032729041514797166,0.0018088962352247107,0.005786154254788866,0.0041962527711641015,0.0017186777606578206,0.005594906305551457,0.0006791746384877948,0.0020984921926325783,0.003485065371203353,0.0031481848980665053,0.003025538035990987,0.011124645026618338,0.0014698568509256247,0.0019811896054911593,0.004708066805336155,199.75667643359975,64.62429714999999,659.79375,12.245806941999945,279.00225283320015
adult,10000,tvae,20,5,5,ok,0.8895130362559585,0.8337478888377092,0.6404225550867533,0.9090025355440456,0.8544040124878448,0.6716605148312778,0.5,0.8938470013818517,0.12216917344797584,0.04432205025845744,0.602716275569595,1.0984651925357583,0.62682,0.876195517051759,0.5115666236757255,0.8923971595716143,0.8376170735452172,0.6492762439139244,0.9043034089267659,0.8474742822048211,0.6501537418443142,0.8846731392253563,0.8305235682481191,0.6309880711460567,0.9009408596603455,0.8491632120374636,0.6643487323964005,0.8914688099709045,0.8331030247197913,0.6410033502002791,0.9217633380450259,0.8665745432212498,0.7004790702531186,0.002081973019107542,0.002803133731420667,0.011405195689690025,0.0005731931169707383,0.0013060351426571809,0.0029532233256547038,0.0,0.02542943237460707,0.022692278359367078,0.004101041079173561,0.06601072793717513,0.055218873023336834,0.003894483277663407,0.006140358698555676,0.004060938572517274,0.0021098945430812234,0.0031570859910885966,0.013457365586813817,0.00032729041514797166,0.0018088962352247107,0.005786154254788866,0.0022975605536236423,0.003537068459754896,0.01628500600153905,0.0006791746384877948,0.0020984921926325783,0.003485065371203353,0.0028250370961217263,0.003506275831926674,0.008992337147535813,0.0014698568509256247,0.0019811896054911593,0.004708066805336155,63.864241150219456,0.07658644978655502,544.484375,16.19443858320592,83.38014275840251
adult,10000,ucsmote,20,5,5,ok,0.8987329287124355,0.8440042990941194,0.6489095356420047,0.9090025355440456,0.8544040124878448,0.6716605148312778,0.5,0.9485430201136189,0.0292976221915144,0.024734181210229116,0.3697832333434968,0.24255498870923198,0.94202,0.3772415335553686,0.7207736926147705,0.9000798322362312,0.8448641179180102,0.6453172091624941,0.9043034089267659,0.8474742822048211,0.6501537418443142,0.8923287669466168,0.8399815753109167,0.6430245783998767,0.9009408596603455,0.8491632120374636,0.6643487323964005,0.9037901869544582,0.8471672040534315,0.6583868193636431,0.9217633380450259,0.8665745432212498,0.7004790702531186,0.0010238669702010029,0.0029864567195650267,0.005941393889979308,0.0005731931169707383,0.0013060351426571809,0.0029532233256547038,0.0,0.00170261697163585,0.0019727878713295143,0.001231226663414212,0.03324937862337532,0.005226011972569019,0.0034795114599610617,0.00562650295754128,0.001782863282910745,0.001434332177114898,0.001202123699128719,0.005692097441658785,0.00032729041514797166,0.0018088962352247107,0.005786154254788866,0.001416757370912502,0.005559726042687123,0.010826475245049072,0.0006791746384877948,0.0020984921926325783,0.003485065371203353,0.0011547854628189888,0.0027671132384016616,0.004280551118491871,0.0014698568509256247,0.0019811896054911593,0.004708066805336155,0.12847308339551092,0.47911224999697877,450.2,7.665755741810426,10.203297041798942
bank,200,copula,0,5,5,ok,0.5528118885481165,0.8665782004497032,0.05412900064022526,0.6710735669708365,0.8781304139481735,0.17998540108095537,0.5,0.96038,0.2906666666666667,0.0663,2.134795838181003,2.6154598116321783,0.52,0.9495506400819378,0.50643,0.5474558985242888,0.8467986287736371,0.08905294962444832,0.6655678357222249,0.8783810682295699,0.1848960607589956,0.5739319470699432,0.8819418334623466,0.011876724330380131,0.6946416899361161,0.8862987946477938,0.16056785593561856,0.5370478200501176,0.8709941391131262,0.06145732796584731,0.6530111752541687,0.8697113789671569,0.19449228654825199,0.04217265630639312,0.013608437016198018,0.04716992706063105,0.025774617986588713,0.006147624149337168,0.08067930784408082,0.0,0.06049664608472109,0.1097636349414302,0.017693925511316017,0.10738595685337361,0.10556240982607669,0.06964194138592061,0.0046139654456603275,0.02152591751819189,0.04631824459035103,0.03278201959114402,0.07262249691787408,0.03742857128296724,0.008368712414566153,0.09150752781915274,0.043169079574462595,0.0011587470438951554,0.016694068093888823,0.02394529324400596,0.004640130033737389,0.11955491394073234,0.05342395299374753,0.008620350822821629,0.05603561825702576,0.020600146533947452,0.007811324623800722,0.0460867003004731,0.2636968086002526,0.03915680820027774,407.084375,4.367782749800244,7.536381158199947
bank,200,ctgan,20,5,5,ok,0.5466681739035739,0.869416491577279,0.03994046558705603,0.6710735669708365,0.8781304139481735,0.17998540108095537,0.5,0.941605,0.21550000000000002,0.0761,2.723461433417186,2.518260348847507,0.5439999999999999,0.9469797136981679,0.4991,0.5484261487453437,0.8729846289948027,0.049417766509553075,0.6655678357222249,0.8783810682295699,0.1848960607589956,0.5672663654560239,0.8827380294150171,0.0018768832342089003,0.6946416899361161,0.8862987946477938,0.16056785593561856,0.5243120075093541,0.852526816322017,0.0685267470174061,0.6530111752541687,0.8697113789671569,0.19449228654825199,0.07482111991974114,0.009882014238338675,0.033761501541284926,0.025774617986588713,0.006147624149337168,0.08067930784408082,0.0,0.014369448928194849,0.02308348375402255,0.015420765220960985,0.16910781980359302,0.12363825495634162,0.0298747384925793,0.003491138885591267,0.025638977894994183,0.08564299964624815,0.008844064100049532,0.039453533718291876,0.03742857128296724,0.008368712414566153,0.09150752781915274,0.07268013321882581,0.00036341206956000394,0.002297836029992558,0.02394529324400596,0.004640130033737389,0.11955491394073234,0.07900874348887031,0.022499667501589733,0.0640664394349257,0.020600146533947452,0.007811324623800722,0.0460867003004731,6.464679733400044,0.02440429980015324,555.60625,2.005898966600216,10.47271612500008
bank,200,marginals,0,5,5,ok,0.5430382739533286,0.867057392458255,0.03626382627416431,0.6710735669708365,0.8781304139481735,0.17998540108095537,0.5,0.767175,0.0885,0.058100000000000006,2.7362723855807145,2.4905925919526313,0.537,0.9449120361698649,0.49616,0.5345306002630168,0.8626561981643259,0.0603885812957168,0.6655678357222249,0.8783810682295699,0.1848960607589956,0.5634649679869984,0.8824283976556453,0.001490467636824339,0.6946416899361161,0.8862987946477938,0.16056785593561856,0.5311192536099705,0.8560875815547938,0.04691242988995178,0.6530111752541687,0.8697113789671569,0.19449228654825199,0.057475024875327484,0.014437619677386434,0.008753448588706593,0.025774617986588713,0.006147624149337168,0.08067930784408082,0.0,0.013442737351447435,0.016280953425535143,0.013880742055092012,0.09245552165638873,0.0514515998525635,0.03946517452134221,0.0044578663287246625,0.03905281920041115,0.07089871206475666,0.024753132656501007,0.017359632164155543,0.03742857128296724,0.008368712414566153,0.09150752781915274,0.05526533247208874,0.0007054799472625007,0.0020409249437004988,0.02394529324400596,0.004640130033737389,0.11955491394073234,0.056991643432153086,0.020200297410064953,0.017856364973165097,0.020600146533947452,0.007811324623800722,0.0460867003004731,0.0006528914002046804,0.0033043666000594383,410.371875,1.8844282838001163,3.7948119915999996
