cell_id,dataset,n_train,method,seed,tuning_budget,status,n_requested,metric_tstr_auroc_mean,metric_tstr_acc_mean,metric_tstr_f1_mean,metric_trtr_auroc_mean,metric_trtr_acc_mean,metric_trtr_f1_mean,metric_majority_auroc,metric_c2st_auc,metric_ks_mean,metric_tvd_mean,metric_corr_dist,metric_dcr_median,metric_dcr_rate,metric_nndr_median,metric_mia_auc,lr_tstr_auroc,lr_tstr_acc,lr_tstr_f1,lr_trtr_auroc,lr_trtr_acc,lr_trtr_f1,rf_tstr_auroc,rf_tstr_acc,rf_tstr_f1,rf_trtr_auroc,rf_trtr_acc,rf_trtr_f1,xgb_tstr_auroc,xgb_tstr_acc,xgb_tstr_f1,xgb_trtr_auroc,xgb_trtr_acc,xgb_trtr_f1,cost_fit_seconds,cost_sample_seconds,cost_peak_rss_mb,cost_eval_seconds,cost_total_seconds,git_sha,code_sha,with_replacement,error_head,file
bank__n1000__ucsmote__seed4__budget20,bank,1000,ucsmote,4,20,ok,1000,0.7405556417021675,0.8817132957351911,0.26802610781456315,0.74799912327738,0.8842566994728888,0.30960450067547535,0.5,0.96444,0.0691666666666667,0.0379,0.8477450081530463,0.505390686520071,0.919,0.4326923841073076,0.725609,0.7379843823426013,0.8875373216852814,0.2646420824295011,0.7473116535848762,0.8916288842198385,0.32132963988919666,0.7497695347964578,0.8831140108371116,0.2582456140350877,0.7545511255153506,0.8882008183125069,0.29840388619014574,0.7339130079674436,0.8744885546831803,0.2811906269791007,0.7421345907319135,0.8729403958863209,0.3090799759470836,0.030232208999223076,0.060314792001008755,413.890625,4.955598415999702,6.881396250000762,a2984b45de01232c00969f4204da567d50589ba6,12343a9a8f341a19,,,bank__n1000__ucsmote__seed4__budget20.json
bank__n20000__copula__seed0__budget0,bank,20000,copula,0,0,ok,20000,0.5962461515151873,0.8827822625234988,0.006178754327089769,0.7817932094637117,0.8930295993217591,0.32699236666243675,0.5,0.9881267250912308,0.21414066312801797,0.00887116498949464,1.925969484894877,1.560242212203165,0.68455,0.9536416937479051,0.4966371530465553,0.649973189333024,0.8830034280659074,0.0,0.7680054639310712,0.8915183014486343,0.28237015362106804,0.6103596298825894,0.8828928452947031,0.001885014137606032,0.7824764178581533,0.8930664602454937,0.33630748112560055,0.5284056353299488,0.8824505142098861,0.016651248843663275,0.7948977466019106,0.8945040362711489,0.3622994652406417,2.145909875001962,0.2601626249997935,461.625,11.48294666700167,15.7515064170002,5d45ed817684f94d78756b3712c1a31bedd30b2d,12343a9a8f341a19,,,bank__n20000__copula__seed0__budget0.json
bank__n20000__copula__seed1__budget0,bank,20000,copula,1,0,ok,20000,0.6216740075417085,0.8826348188285599,0.0,0.7834401025236749,0.8933982085591065,0.3382754789645684,0.5,0.9997931549264624,0.3423064101146375,0.009979754506247917,1.8953753280258197,1.8629922521619953,0.6969,0.9631705946707683,0.5021890136016808,0.6947606156628745,0.8827822625234988,0.0,0.7677405532348578,0.891850049762247,0.29027576197387517,0.6155289395404664,0.8826716797522945,0.0,0.7869970632554187,0.893177043016698,0.3490566037735849,0.5547324674217845,0.8824505142098861,0.0,0.795582691080748,0.8951675328983745,0.37549407114624506,2.1209454169984383,0.26765495800282224,460.984375,10.72519020800246,14.979094083002565,5d45ed817684f94d78756b3712c1a31bedd30b2d,12343a9a8f341a19,,,bank__n20000__copula__seed1__budget0.json
bank__n20000__copula__seed2__budget0,bank,20000,copula,2,0,ok,20000,0.6227200773031034,0.8825610969810903,0.002494543186778921,0.7794018715778916,0.8930664602454937,0.33259087739836396,0.5,0.9878910427955323,0.22569502930443439,0.009419585867521835,1.9494335354544114,1.6219991159241203,0.6954,0.9560325756849486,0.5009798103505474,0.6930956318143779,0.8826716797522945,0.007483629560336763,0.7668074473285804,0.8929558774742895,0.2913616398243045,0.6136743871128877,0.8827822625234988,0.0,0.7802510733144494,0.8929558774742895,0.34506089309878213,0.5613902129820445,0.8822293486674776,0.0,0.7911470940906449,0.8932876257879022,0.3613500992720053,1.995485750001535,0.26377483300166205,472.0,11.48803316699923,15.593813750001573,5d45ed817684f94d78756b3712c1a31bedd30b2d,12343a9a8f341a19,,,bank__n20000__copula__seed2__budget0.json
bank__n20000__copula__seed3__budget0,bank,20000,copula,3,0,ok,20000,0.6100986253762667,0.8829665671421726,0.0,0.7784765583231635,0.8932139039404327,0.337554901378969,0.5,0.9989220833794095,0.31605044325260795,0.008928696782041359,1.8801901337745812,2.008299133894916,0.6929,0.9645759595165054,0.4991106104168971,0.6626948212207909,0.8830034280659074,0.0,0.7657976380571795,0.8917394669910428,0.3002144388849178,0.6073813376451357,0.8830034280659074,0.0,0.7793221103368437,0.893177043016698,0.34375,0.5602197172628736,0.8828928452947031,0.0,0.7903099265754672,0.8947252018135574,0.3687002652519894,2.220124333001877,0.2761090839994722,470.421875,11.24985533400104,15.59265754199805,5d45ed817684f94d78756b3712c1a31bedd30b2d,12343a9a8f341a19,,,bank__n20000__copula__seed3__budget0.json
bank__n20000__copula__seed4__budget0,bank,20000,copula,4,0,ok,20000,0.6097640740219039,0.8825979579048252,0.0068543490571119125,0.7766479879768263,0.8938036787201886,0.3370305742345208,0.5,0.9898748147738583,0.22081134855689485,0.010186836226915838,1.979229249959624,1.67328013754967,0.6967,0.953809956736165,0.4998810986398319,0.6519526806524047,0.8831140108371116,0.00937207122774133,0.7661384235327817,0.891850049762247,0.28717201166180756,0.624867751798327,0.8828928452947031,0.0037629350893697085,0.7740945629387804,0.8947252018135574,0.3541383989145183,0.5524717896149799,0.8817870175826606,0.007428040854224698,0.7897109774589169,0.8948357845847617,0.3697813121272366,2.1585981659991376,0.26242412500141654,468.484375,11.485495749999245,15.761356915998476,5d45ed817684f94d78756b3712c1a31bedd30b2d,12343a9a8f341a19,,,bank__n20000__copula__seed4__budget0.json
bank__n20000__ctgan__seed0__budget20,bank,20000,ctgan,0,20,ok,20000,0.7465483682976785,0.8899701426517749,0.3317820635711044,0.7817932094637117,0.8930295993217591,0.32699236666243675,0.5,0.8927556397213313,0.07356092834236426,0.074570003870397,0.994721938551189,1.4485639098275958,0.68095,0.9246213048288712,0.4961498783589517,0.7445167155334967,0.8938405396439235,0.3133047210300429,0.7680054639310712,0.8915183014486343,0.28237015362106804,0.7458686123437968,0.8897489771093664,0.34017207147584383,0.7824764178581533,0.8930664602454937,0.33630748112560055,0.7492597770157419,0.8863209112020347,0.3418693982074264,0.7948977466019106,0.8945040362711489,0.3622994652406417,113.07333387499966,0.14080016699881526,614.734375,11.023542874998384,126.63419083400004,96a932de497153e4c5d1ac6613f114ff9b410d3d,12343a9a8f341a19,,,bank__n20000__ctgan__seed0__budget20.json
bank__n20000__ctgan__seed1__budget20,bank,20000,ctgan,1,20,ok,20000,0.7291234667711474,0.8805337461756793,0.33379940180988044,0.7834401025236749,0.8933982085591065,0.3382754789645684,0.5,0.8740504368019463,0.06244264440266873,0.052962245936083174,0.952464064387735,1.42349630101033,0.68735,0.9183420214575226,0.5030830366028973,0.7309062478915452,0.8858785801172178,0.3316062176165803,0.7677405532348578,0.891850049762247,0.29027576197387517,0.7270950494369759,0.8755943823952228,0.3283582089552239,0.7869970632554187,0.893177043016698,0.3490566037735849,0.7293691029849209,0.880128276014597,0.34143377885783716,0.795582691080748,0.8951675328983745,0.37549407114624506,113.34596579199933,0.14059075000113808,619.03125,11.216069583999342,127.14446633300031,96a932de497153e4c5d1ac6613f114ff9b410d3d,12343a9a8f341a19,,,bank__n20000__ctgan__seed1__budget20.json
bank__n20000__ctgan__seed2__budget20,bank,20000,ctgan,2,20,ok,20000,0.7196987380639266,0.8847358914814404,0.33429390401852094,0.7794018715778916,0.8930664602454937,0.33259087739836396,0.5,0.8864563668030521,0.08813532843083045,0.06910792546721223,0.9749988661159783,1.4632581957000272,0.68505,0.9249802415619182,0.49909626230233334,0.7127308647002355,0.8880902355413026,0.3394255874673629,0.7668074473285804,0.8929558774742895,0.2913616398243045,0.7318338496211587,0.8826716797522945,0.32634920634920633,0.7802510733144494,0.8929558774742895,0.34506089309878213,0.7145314998703854,0.8834457591507243,0.3371069182389937,0.7911470940906449,0.8932876257879022,0.3613500992720053,113.73112879100154,0.14044270800150116,618.171875,11.266459832997498,127.57134004199906,96a932de497153e4c5d1ac6613f114ff9b410d3d,12343a9a8f341a19,,,bank__n20000__ctgan__seed2__budget20.json
bank__n20000__ctgan__seed3__budget20,bank,20000,ctgan,3,20,ok,20000,0.7368756359888717,0.8898226989568357,0.28993024721556854,0.7784765583231635,0.8932139039404327,0.337554901378969,0.5,0.8761265371005199,0.09491230417634267,0.06677133086365145,0.9148193525075996,1.4651714549748576,0.69665,0.9256038651920723,0.5025092696007962,0.7391466513891239,0.8906336392790003,0.26249067859806113,0.7657976380571795,0.8917394669910428,0.3002144388849178,0.7344883423905646,0.8909653875926131,0.3066104078762307,0.7793221103368437,0.893177043016698,0.34375,0.7369919141869266,0.8878690699988941,0.3006896551724138,0.7903099265754672,0.8947252018135574,0.3687002652519894,112.65148829200189,0.14096349999454105,615.796875,11.206926250000834,126.419640291002,b4dd040bb742e06b32a73ac5d527de12b1f7cf69,12343a9a8f341a19,,,bank__n20000__ctgan__seed3__budget20.json
bank__n20000__ctgan__seed4__budget20,bank,20000,ctgan,4,20,ok,20000,0.7418422380653075,0.8874267389140772,0.3126805977487683,0.7766479879768263,0.8938036787201886,0.3370305742345208,0.5,0.8794453085259317,0.07446768218511557,0.04825750359394006,1.0918675001716274,1.4480530504429399,0.6927,0.924608384328493,0.5010452670573925,0.7476625004586813,0.8880902355413026,0.30303030303030304,0.7661384235327817,0.891850049762247,0.28717201166180756,0.7405092606292754,0.8870949906004645,0.3152246814218645,0.7740945629387804,0.8947252018135574,0.3541383989145183,0.737354953107966,0.8870949906004645,0.31978680879413723,0.7897109774589169,0.8948357845847617,0.3697813121272366,113.68278045800253,0.14131741599703673,620.6875,11.086332500002754,127.36276945900318,b4dd040bb742e06b32a73ac5d527de12b1f7cf69,12343a9a8f341a19,,,bank__n20000__ctgan__seed4__budget20.json
bank__n20000__marginals__seed0__budget0,bank,20000,marginals,0,0,ok,20000,0.499971985910886,0.8829297062184379,0.0006283380458686773,0.7817932094637117,0.8930295993217591,0.32699236666243675,0.5,0.9632227330531904,0.00913041671274284,0.010153303660289733,2.8251705088630943,1.7225054332782201,0.68975,0.9592453232676067,0.4979335563419219,0.4476040259797138,0.8830034280659074,0.0,0.7680054639310712,0.8915183014486343,0.28237015362106804,0.5877403046591376,0.8828928452947031,0.0,0.7824764178581533,0.8930664602454937,0.33630748112560055,0.46457162709380656,0.8828928452947031,0.001885014137606032,0.7948977466019106,0.8945040362711489,0.3622994652406417,0.0024956249981187284,0.029666833001101622,415.875,11.404085707999911,13.262441958999261,5d45ed817684f94d78756b3712c1a31bedd30b2d,12343a9a8f341a19,,,bank__n20000__marginals__seed0__budget0.json
bank__n20000__marginals__seed1__budget0,bank,20000,marginals,1,0,ok,20000,0.4966126428767866,0.8828191234472337,0.0012519561815336462,0.7834401025236749,0.8933982085591065,0.3382754789645684,0.5,0.9632650447860224,0.00579982214604297,0.00938200818312508,2.8159090489517395,1.7568664186243215,0.6936,0.9599162878661036,0.49987282704854585,0.4950471879575717,0.8830034280659074,0.0,0.7677405532348578,0.891850049762247,0.29027576197387517,0.5441753973956367,0.8827822625234988,0.0,0.7869970632554187,0.893177043016698,0.3490566037735849,0.4506153432771513,0.8826716797522945,0.003755868544600939,0.795582691080748,0.8951675328983745,0.37549407114624506,0.0016410829994129017,0.029837292000593152,412.890625,11.505819125002745,13.366409915997792,5d45ed817684f94d78756b3712c1a31bedd30b2d,12343a9a8f341a19,,,bank__n20000__marginals__seed1__budget0.json
bank__n20000__marginals__seed2__budget0,bank,20000,marginals,2,0,ok,20000,0.5033150926102384,0.8827454015997641,0.0006248047485160887,0.7794018715778916,0.8930664602454937,0.33259087739836396,0.5,0.9623991208669689,0.008698414980279423,0.008300003870397,2.819685104196149,1.7321932604239454,0.6909,0.9592512151096311,0.49937692690478824,0.464865479106027,0.8830034280659074,0.0,0.7668074473285804,0.8929558774742895,0.2913616398243045,0.568820141262031,0.8830034280659074,0.0,0.7802510733144494,0.8929558774742895,0.34506089309878213,0.4762596574626574,0.8822293486674776,0.0018744142455482662,0.7911470940906449,0.8932876257879022,0.3613500992720053,0.0016084999988379423,0.029319749999558553,416.265625,11.507334917001572,13.387344790997304,5d45ed817684f94d78756b3712c1a31bedd30b2d,12343a9a8f341a19,,,bank__n20000__marginals__seed2__budget0.json
bank__n20000__marginals__seed3__budget0,bank,20000,marginals,3,0,ok,20000,0.4961148206762917,0.8828191234472337,0.0012507817385866166,0.7784765583231635,0.8932139039404327,0.337554901378969,0.5,0.9615402908326883,0.00772919569464411,0.00835297633528696,2.818484155069066,1.7551717946226135,0.69435,0.9597243365375558,0.4973729984518412,0.47300704416243594,0.8830034280659074,0.0,0.7657976380571795,0.8917394669910428,0.3002144388849178,0.5516319587885129,0.8828928452947031,0.0,0.7793221103368437,0.893177043016698,0.34375,0.46370545907792615,0.8825610969810903,0.00375234521575985,0.7903099265754672,0.8947252018135574,0.3687002652519894,0.001608042002771981,0.029851999999664258,413.375,11.407012874999054,13.273139625001932,5d45ed817684f94d78756b3712c1a31bedd30b2d,12343a9a8f341a19,,,bank__n20000__marginals__seed3__budget0.json
bank__n20000__marginals__seed4__budget0,bank,20000,marginals,4,0,ok,20000,0.49462145271596597,0.8828191234472337,0.0006265664160401002,0.7766479879768263,0.8938036787201886,0.3370305742345208,0.5,0.963134247484242,0.007400504073132058,0.009118542519075517,2.804036151508732,1.7241748386147484,0.69125,0.960318012682165,0.49699072210549594,0.4623238515505798,0.8830034280659074,0.0,0.7661384235327817,0.891850049762247,0.28717201166180756,0.5684819007283268,0.8828928452947031,0.0,0.7740945629387804,0.8947252018135574,0.3541383989145183,0.4530586058689911,0.8825610969810903,0.0018796992481203006,0.7897109774589169,0.8948357845847617,0.3697813121272366,0.0016075829989858903,0.030539540999598103,414.8125,11.59835799999928,13.471983666000597,5d45ed817684f94d78756b3712c1a31bedd30b2d,12343a9a8f341a19,,,bank__n20000__marginals__seed4__budget0.json
bank__n20000__real_subsample__seed0__budget0,bank,20000,real_subsample,0,0,ok,20000,0.7810047312245433,0.8926978510081462,0.32636798770222103,0.7817932094637117,0.8930295993217591,0.32699236666243675,0.5,0.5047271867743005,0.007010810387408324,0.008473079730178038,0.40766778405362364,0.0,0.9999,0.0,0.999869097644587,0.7680054639310712,0.8915183014486343,0.28237015362106804,0.7680054639310712,0.8915183014486343,0.28237015362106804,0.7777202173735489,0.8936193741015149,0.34379263301500684,0.7824764178581533,0.8930664602454937,0.33630748112560055,0.7972885123690095,0.8929558774742895,0.35294117647058826,0.7948977466019106,0.8945040362711489,0.3622994652406417,0.0011942909986828454,0.027552334002393764,412.0,6.5467693749997125,8.411545458999171,5d45ed817684f94d78756b3712c1a31bedd30b2d,12343a9a8f341a19,False,,bank__n20000__real_subsample__seed0__budget0.json
bank__n20000__real_subsample__seed1__budget0,bank,20000,real_subsample,1,0,ok,20000,0.7837945596638941,0.8930295993217591,0.3371736670839671,0.7834401025236749,0.8933982085591065,0.3382754789645684,0.5,0.5052563529802057,0.005963594308673367,0.008064968483910192,0.16049949567572722,0.0,0.9999,0.0,0.9998700431272808,0.7677405532348578,0.891850049762247,0.29027576197387517,0.7677405532348578,0.891850049762247,0.29027576197387517,0.7862036332300758,0.8928452947030853,0.3474747474747475,0.7869970632554187,0.893177043016698,0.3490566037735849,0.7974394925267486,0.8943934534999447,0.3737704918032787,0.795582691080748,0.8951675328983745,0.37549407114624506,0.0004014170008304063,0.027924957998038735,409.765625,6.397734583999409,8.252683125003387,5d45ed817684f94d78756b3712c1a31bedd30b2d,12343a9a8f341a19,False,,bank__n20000__real_subsample__seed1__budget0.json
bank__n20000__real_subsample__seed2__budget0,bank,20000,real_subsample,2,0,ok,20000,0.779382754921306,0.893766817796454,0.33842097396384746,0.7794018715778916,0.8930664602454937,0.33259087739836396,0.5,0.5000546831803605,0.0064532520549965,0.008296110251022892,0.4133084308541927,0.0,0.9999,0.0,0.9998616830697777,0.7668074473285804,0.8929558774742895,0.2913616398243045,0.7668074473285804,0.8929558774742895,0.2913616398243045,0.7811481357412824,0.8942828707287405,0.3566621803499327,0.7802510733144494,0.8929558774742895,0.34506089309878213,0.7901926816940554,0.894061705186332,0.36723910171730517,0.7911470940906449,0.8932876257879022,0.3613500992720053,0.00041737500214367174,0.02714866599853849,409.8125,6.679278832998534,8.553039041999,5d45ed817684f94d78756b3712c1a31bedd30b2d,12343a9a8f341a19,False,,bank__n20000__real_subsample__seed2__budget0.json
bank__n20000__real_subsample__seed3__budget0,bank,20000,real_subsample,3,0,ok,20000,0.777879779312108,0.8925872682369421,0.33098285519191006,0.7784765583231635,0.8932139039404327,0.337554901378969,0.5,0.501612258100188,0.00699576007224742,0.007503158243945587,0.16846643226525787,0.0,0.9999,0.0,0.9998741789229237,0.7657976380571795,0.8917394669910428,0.3002144388849178,0.7657976380571795,0.8917394669910428,0.3002144388849178,0.7774248857439457,0.8915183014486343,0.3312883435582822,0.7793221103368437,0.893177043016698,0.34375,0.790416814135199,0.8945040362711489,0.3614457831325301,0.7903099265754672,0.8947252018135574,0.3687002652519894,0.0004187500016996637,0.028892041998915374,408.859375,6.603820333002659,8.478294790998916,5d45ed817684f94d78756b3712c1a31bedd30b2d,12343a9a8f341a19,False,,bank__n20000__real_subsample__seed3__budget0.json
bank__n20000__real_subsample__seed4__budget0,bank,20000,real_subsample,4,0,ok,20000,0.7758523089330618,0.8929558774742895,0.3274231194108923,0.7766479879768263,0.8938036787201886,0.3370305742345208,0.5,0.4956665100077408,0.006208850307788717,0.008578433595045893,0.4068696572466807,0.0,1.0,0.0,1.0,0.7661384235327817,0.891850049762247,0.28717201166180756,0.7661384235327817,0.891850049762247,0.28717201166180756,0.7733446336644915,0.8943934534999447,0.3463381245722108,0.7740945629387804,0.8947252018135574,0.3541383989145183,0.7880738696019118,0.8926241291606768,0.3487592219986586,0.7897109774589169,0.8948357845847617,0.3697813121272366,0.00040633300159242935,0.027609083001152612,409.578125,6.6220319170024595,8.48103962499954,5d45ed817684f94d78756b3712c1a31bedd30b2d,12343a9a8f341a19,False,,bank__n20000__real_subsample__seed4__budget0.json
bank__n20000__smote__seed0__budget20,bank,20000,smote,0,20,ok,20000,0.7735080228800141,0.8897858380331011,0.3388529378427522,0.7817932094637117,0.8930295993217591,0.32699236666243675,0.5,0.9878141877695455,0.05656161119097644,0.013739188875373223,0.24682950370152573,0.19286693656283857,0.96965,0.3567531099370109,0.7387775904014156,0.7621396687787712,0.8911865531350216,0.3041018387553041,0.7680054639310712,0.8915183014486343,0.28237015362106804,0.7803191357140574,0.8886431493973239,0.35490070467648943,0.7824764178581533,0.8930664602454937,0.33630748112560055,0.7780652641472136,0.8895278115669578,0.357556270096463,0.7948977466019106,0.8945040362711489,0.3622994652406417,0.15747133300101268,0.9383766669998295,462.734375,11.63014375000057,14.558875292001176,5d45ed817684f94d78756b3712c1a31bedd30b2d,12343a9a8f341a19,,,bank__n20000__smote__seed0__budget20.json
bank__n20000__smote__seed1__budget20,bank,20000,smote,1,20,ok,20000,0.7688034314497213,0.8909285266688783,0.3484204233698702,0.7834401025236749,0.8933982085591065,0.3382754789645684,0.5,0.9871530520844852,0.05421095414501089,0.01190729846289948,0.2067275482731327,0.19375677590714874,0.97275,0.35217107301123596,0.7387489660510893,0.7647808449917319,0.8917394669910428,0.32155232155232155,0.7677405532348578,0.891850049762247,0.29027576197387517,0.771893780043631,0.8908548048214088,0.3757115749525617,0.7869970632554187,0.893177043016698,0.3490566037735849,0.7697356693138008,0.8901913081941834,0.3479973736047275,0.795582691080748,0.8951675328983745,0.37549407114624506,0.15291316700313473,0.9287489589987672,461.8125,11.64350179199755,14.570462124996993,5d45ed817684f94d78756b3712c1a31bedd30b2d,12343a9a8f341a19,,,bank__n20000__smote__seed1__budget20.json
bank__n20000__smote__seed2__budget20,bank,20000,smote,2,20,ok,20000,0.7731345279961364,0.8912234140587563,0.3358560585471366,0.7794018715778916,0.8930664602454937,0.33259087739836396,0.5,0.9873939041247374,0.054588254266651925,0.010780495410815,0.4336668310488987,0.19361189969159703,0.97085,0.35317797067394185,0.7389610416897048,0.7644455045080982,0.8915183014486343,0.302771855010661,0.7668074473285804,0.8929558774742895,0.2913616398243045,0.7827054034443126,0.8907442220502045,0.35,0.7802510733144494,0.8929558774742895,0.34506089309878213,0.7722526760359985,0.8914077186774301,0.354796320630749,0.7911470940906449,0.8932876257879022,0.3613500992720053,0.15609575000053155,0.9112623750006605,462.03125,11.491145042000426,14.407656458999554,5d45ed817684f94d78756b3712c1a31bedd30b2d,12343a9a8f341a19,,,bank__n20000__smote__seed2__budget20.json
bank__n20000__smote__seed3__budget20,bank,20000,smote,3,20,ok,20000,0.7752655913202093,0.8898226989568357,0.3505144060327044,0.7784765583231635,0.8932139039404327,0.337554901378969,0.5,0.9862012247041911,0.05395504902502859,0.011115141545947144,0.23518250584166214,0.19173634085242974,0.9709,0.3511956579959664,0.7383391767112684,0.7656473089310889,0.8915183014486343,0.3266986959505834,0.7657976380571795,0.8917394669910428,0.3002144388849178,0.7785446009945396,0.8891960632533451,0.3543814432989691,0.7793221103368437,0.893177043016698,0.34375,0.7816048640349995,0.8887537321685282,0.3704630788485607,0.7903099265754672,0.8947252018135574,0.3687002652519894,0.14931766600057017,0.9259272919989598,460.84375,11.673505250000744,14.591511833001277,5d45ed817684f94d78756b3712c1a31bedd30b2d,12343a9a8f341a19,,,bank__n20000__smote__seed3__budget20.json
bank__n20000__smote__seed4__budget20,bank,20000,smote,4,20,ok,20000,0.7688890717038367,0.8905967783552656,0.33374382061128655,0.7766479879768263,0.8938036787201886,0.3370305742345208,0.5,0.9860702559991154,0.05441841479597479,0.013876063806258984,0.23199906159333925,0.19016291934980994,0.9734,0.35056464308104396,0.740381355744775,0.76282585613621,0.8925135463894726,0.3057142857142857,0.7661384235327817,0.891850049762247,0.28717201166180756,0.7694518786997832,0.8877584872276899,0.34133679428942243,0.7740945629387804,0.8947252018135574,0.3541383989145183,0.7743894802755167,0.8915183014486343,0.35418038183015144,0.7897109774589169,0.8948357845847617,0.3697813121272366,0.15519383400169318,0.9257929579980555,463.390625,11.575074124997627,14.50441837499966,5d45ed817684f94d78756b3712c1a31bedd30b2d,12343a9a8f341a19,,,bank__n20000__smote__seed4__budget20.json
bank__n20000__tabddpm__seed0__budget20,bank,20000,tabddpm,0,20,ok,20000,0.7662795001181721,0.8893435069482841,0.3068624926253907,0.7817932094637117,0.8930295993217591,0.32699236666243675,0.5,0.6402998203029968,0.016694614619042352,0.010146550923366148,1.120043679102745,0.8653161611727038,0.70895,0.8744407367285328,0.5077315326772089,0.7620344383905078,0.8909653875926131,0.2906474820143885,0.7680054639310712,0.8915183014486343,0.28237015362106804,0.766894448830688,0.8900807254229791,0.3058659217877095,0.7824764178581533,0.8930664602454937,0.33630748112560055,0.7699096131333206,0.8869844078292602,0.32407407407407407,0.7948977466019106,0.8945040362711489,0.3622994652406417,128.31351758399978,76.82756833300664,644.1875,8.908754916999897,216.39232504100073,cd33985b0bfa445e5446621b11163236c5c7a6fa,12343a9a8f341a19,,,bank__n20000__tabddpm__seed0__budget20.json
bank__n20000__tabddpm__seed1__budget20,bank,20000,tabddpm,1,20,ok,20000,0.7671944757794525,0.8904493346603267,0.33158478330872426,0.7834401025236749,0.8933982085591065,0.3382754789645684,0.5,0.6468926324228684,0.01847784382026617,0.01001249861771535,1.0104105099602163,0.8647106295428855,0.70285,0.87506027626161,0.5068948606657082,0.764293163102367,0.8912971359062258,0.3033309709425939,0.7677405532348578,0.891850049762247,0.29027576197387517,0.7651975644314185,0.8901913081941834,0.33400402414486924,0.7869970632554187,0.893177043016698,0.3490566037735849,0.7720926998045721,0.8898595598805706,0.3574193548387097,0.795582691080748,0.8951675328983745,0.37549407114624506,128.22388158299873,75.0253355829991,644.28125,10.283879082999192,215.56358095799806,cd33985b0bfa445e5446621b11163236c5c7a6fa,12343a9a8f341a19,,,bank__n20000__tabddpm__seed1__budget20.json
bank__n20000__tabddpm__seed2__budget20,bank,20000,tabddpm,2,20,ok,20000,0.7735555876468125,0.8913339968299606,0.32149238405407826,0.7794018715778916,0.8930664602454937,0.33259087739836396,0.5,0.6410605855357735,0.015396137896715683,0.009772614729625118,1.0678216117624693,0.8611042646561702,0.7051,0.8751280813867048,0.5071081167754063,0.7656877912626818,0.8911865531350216,0.27647058823529413,0.7668074473285804,0.8929558774742895,0.2913616398243045,0.7744586671843355,0.8911865531350216,0.32602739726027397,0.7802510733144494,0.8929558774742895,0.34506089309878213,0.7805203044934205,0.8916288842198385,0.3619791666666667,0.7911470940906449,0.8932876257879022,0.3613500992720053,128.27525058299943,95.51815829199768,647.84375,10.770838791002461,236.57224329100427,cd33985b0bfa445e5446621b11163236c5c7a6fa,12343a9a8f341a19,,,bank__n20000__tabddpm__seed2__budget20.json
bank__n20000__tabddpm__seed3__budget20,bank,20000,tabddpm,3,20,ok,20000,0.7577954924146922,0.8917763279147776,0.32721889000430954,0.7784765583231635,0.8932139039404327,0.337554901378969,0.5,0.6451850934424417,0.014239275314239408,0.011128933429171733,1.5334916615343992,0.8674305032114782,0.70755,0.8744323571979196,0.5055562728076965,0.7598629519195372,0.8922923808470641,0.3101983002832861,0.7657976380571795,0.8917394669910428,0.3002144388849178,0.7536049397914093,0.8926241291606768,0.33080634045485874,0.7793221103368437,0.893177043016698,0.34375,0.7599185855331299,0.8904124737365918,0.3406520292747838,0.7903099265754672,0.8947252018135574,0.3687002652519894,143.2198122089976,75.72471733400016,550.96875,9.535167125002772,230.81776504200388,cd33985b0bfa445e5446621b11163236c5c7a6fa,12343a9a8f341a19,,,bank__n20000__tabddpm__seed3__budget20.json
bank__n20000__tabddpm__seed4__budget20,bank,20000,tabddpm,4,20,ok,20000,0.7662839981550157,0.891297135906226,0.3350970340487607,0.7766479879768263,0.8938036787201886,0.3370305742345208,0.5,0.6442011611190976,0.018129267573445407,0.011772716465774626,1.00038181209395,0.8454423068850416,0.7058,0.872284712050404,0.5087624239743448,0.7611444189424168,0.8926241291606768,0.30692362598144185,0.7661384235327817,0.891850049762247,0.28717201166180756,0.765080556288788,0.8924029636182683,0.34301147873058746,0.7740945629387804,0.8947252018135574,0.3541383989145183,0.7726270192338424,0.8888643149397324,0.3553559974342527,0.7897109774589169,0.8948357845847617,0.3697813121272366,126.98697195899877,75.50603479100391,646.0,9.36432404199877,214.08954212500248,cd33985b0bfa445e5446621b11163236c5c7a6fa,12343a9a8f341a19,,,bank__n20000__tabddpm__seed4__budget20.json
bank__n20000__tvae__seed0__budget20,bank,20000,tvae,0,20,ok,20000,0.7469917208502551,0.8906336392790003,0.305126608478711,0.7817932094637117,0.8930295993217591,0.32699236666243675,0.5,0.8830116720115005,0.0827683853072358,0.07760939566515537,0.9827826058542515,0.5428847343041165,0.71215,0.8343175697929792,0.5093877640163662,0.7438167973267455,0.8912971359062258,0.30628087508821455,0.7680054639310712,0.8915183014486343,0.28237015362106804,0.7403253737809432,0.8914077186774301,0.2935251798561151,0.7824764178581533,0.8930664602454937,0.33630748112560055,0.7568329914430767,0.8891960632533451,0.3155737704918033,0.7948977466019106,0.8945040362711489,0.3622994652406417,162.50748995800677,0.14931512500334065,586.5625,11.012548166996567,176.38734454199584,2a3852c6b90d9c0272b1d098ff995a1cf5f7ac9e,12343a9a8f341a19,,,bank__n20000__tvae__seed0__budget20.json
